session_id,user_id,articles_read,read_time,score
1425396,47,3253,0,0
1425397,18,688,1,2
1425398,16,3845,2,3
1425398,45,3265,0,0
1425398,15,3988,0,0
1425399,42,1550,0,0
1425399,40,4436,2,4
1425400,42,3349,2,3
1425401,14,1726,7,5
1425401,6,109,0,0
1425402,23,1526,3,4
1425402,16,2150,5,5
1425403,27,1347,3,5
1425404,5,3153,0,0
1425404,15,3822,1,3
1425405,34,2327,0,0
1425405,5,42,1,3
1425405,26,2035,0,0
1425406,9,3175,2,5
1425406,48,1573,3,4
1425407,42,838,0,0
1425407,10,1515,1,3
1425407,18,4497,1,3
1425407,47,3285,3,5
1425407,42,2643,1,3
1425408,41,3164,2,5
1425408,22,1695,2,2
1425409,44,3485,1,1
1425409,46,1082,0,0
1425410,19,4361,0,0
1425410,35,561,4,3
1425410,9,981,1,3
1425411,41,4568,0,0
1425412,19,3236,2,4
1425413,35,4545,1,3
1425413,27,3003,1,3
1425413,45,2675,0,0
1425414,4,2387,4,4
1425414,27,2873,0,0
1425414,48,479,0,0
1425414,38,3922,0,0
1425414,28,1150,4,5
1425415,30,2711,1,3
1425415,42,2820,4,5
1425415,44,1787,0,0
1425416,33,3672,4,4
1425416,12,618,2,5
1425417,33,3548,0,0
1425418,14,3394,1,2
1425418,14,3951,3,3
1425418,4,4177,2,5
1425418,11,3011,3,5
1425418,25,2434,0,0
1425418,13,4360,4,4
1425419,10,153,2,5
1425419,29,698,0,0
1425420,5,3635,0,0
1425421,23,1080,2,5
1425421,29,520,1,3
1425422,24,902,1,5
1425422,30,1006,2,3
1425422,24,1896,3,5
1425423,23,2786,1,5
1425423,25,2934,0,0
1425424,3,2613,2,4
1425424,28,405,0,0
1425424,34,3588,1,3
1425424,5,2936,0,0
1425425,28,3771,1,2
1425425,47,3574,6,5
1425425,48,2038,1,3
1425426,25,2801,0,0
1425427,20,1153,2,2
1425427,18,4101,1,3
1425427,31,2733,2,5
1425428,24,2234,0,0
1425428,5,1257,5,5
1425429,20,723,2,3
1425429,43,3663,1,5
1425429,5,2460,0,0
1425429,46,1820,1,3
1425429,27,1728,6,5
1425430,39,4600,0,0
1425430,38,4317,1,2
1425430,4,759,2,4
1425430,31,3969,1,5
1425430,22,4479,0,0
1425430,7,1143,2,2
1425431,25,3038,0,0
1425431,37,1383,1,1
1425432,8,3902,0,0
1425432,29,2258,1,2
1425432,34,1558,1,3
1425432,29,1606,0,0
1425432,32,2952,0,0
1425432,49,1232,1,3
1425432,17,1476,1,3
1425433,41,2335,2,5
1425433,11,167,1,3
1425433,24,1493,0,0
1425434,6,1714,2,5
1425434,36,3608,0,0
1425435,6,373,3,5
1425435,5,3986,1,5
1425435,20,643,0,0
1425435,39,4454,3,5
1425435,18,682,2,2
1425435,47,1885,1,3
1425436,49,3148,1,3
1425436,21,3896,0,0
1425437,10,4471,0,0
1425437,1,45,1,5
1425437,40,2412,2,5
1425437,46,3115,2,3
1425438,32,2005,0,0
1425438,27,4124,3,5
1425438,16,1414,0,0
1425438,16,2693,1,5
1425439,26,3975,2,5
1425440,9,411,2,4
1425440,1,1312,0,0
1425440,42,2530,1,5
1425440,7,3025,3,5
1425440,14,2348,0,0
1425441,9,843,0,0
1425441,41,1362,0,0
1425442,23,246,1,5
1425442,15,183,1,3
1425443,6,3251,2,5
1425443,4,2557,0,0
1425443,33,1998,2,4
1425444,39,4337,4,3
1425444,42,3662,0,0
1425444,34,617,0,0
1425444,18,782,3,5
1425444,27,1337,2,2
1425444,34,813,1,3
1425445,17,112,2,5
1425445,14,1467,2,5
1425445,4,894,0,0
1425445,36,2810,0,0
1425446,23,1529,3,4
1425446,25,1306,1,2
1425446,27,1985,7,5
1425446,16,1570,4,4
1425446,17,830,1,3
1425447,16,3692,1,5
1425447,48,2991,7,5
1425448,23,2240,1,3
1425448,38,3352,1,5
1425449,43,854,3,3
1425449,22,1942,3,5
1425449,38,3973,1,2
1425449,36,1944,0,0
1425449,38,2003,0,0
1425450,31,1828,2,4
1425450,7,1092,4,4
1425451,23,4111,2,4
1425451,27,1259,4,5
1425451,20,4464,1,3
1425451,3,2167,1,5
1425451,22,419,0,0
1425452,27,1696,1,3
1425452,12,4001,1,2
1425453,12,383,1,3
1425453,31,2881,1,5
1425454,31,2073,4,5
1425454,12,3490,1,3
1425454,6,2699,1,2
1425455,9,4527,1,3
1425455,43,46,0,0
1425455,11,683,0,0
1425455,26,3986,0,0
1425456,46,588,0,0
1425456,16,3379,2,3
1425456,34,318,0,0
1425456,44,3858,1,2
1425456,44,401,2,2
1425457,46,3925,1,5
1425457,31,1584,4,4
1425457,18,3854,1,5
1425458,4,4492,0,0
1425458,27,1269,0,0
1425458,8,1687,4,4
1425458,4,4143,0,0
1425459,41,4443,1,3
1425459,50,2898,2,4
1425459,23,3124,4,5
1425460,16,1352,3,5
1425460,43,621,0,0
1425460,21,1220,0,0
1425461,9,1135,2,4
1425461,39,3467,0,0
1425461,15,2330,2,5
1425462,40,3998,0,0
1425462,5,1694,0,0
1425462,9,2938,4,4
1425463,11,474,1,3
1425463,21,2785,1,2
1425463,3,2270,1,3
1425464,34,1689,1,3
1425464,27,2526,0,0
1425464,43,2997,0,0
1425464,48,688,3,5
1425464,40,658,0,0
1425464,36,3787,1,3
1425464,44,2573,2,5
1425465,41,2971,1,3
1425465,20,2895,0,0
1425465,39,633,2,5
1425465,11,2351,0,0
1425466,49,1101,7,5
1425466,14,2751,3,5
1425466,7,2389,2,2
1425466,42,2586,3,5
1425466,11,61,1,5
1425467,7,611,2,3
1425467,34,2845,1,3
1425467,27,1771,2,5
1425467,18,541,0,0
1425468,8,272,2,5
1425468,23,737,0,0
1425469,26,2740,5,5
1425470,43,345,1,5
1425471,10,3568,0,0
1425471,24,1384,1,1
1425471,32,4613,2,2
1425472,46,1857,3,4
1425472,41,3205,0,0
1425472,35,4317,0,0
1425473,50,1980,0,0
1425474,41,701,1,3
1425474,28,597,1,3
1425474,48,1296,0,0
1425474,42,172,0,0
1425474,3,3332,0,0
1425476,15,3767,0,0
1425476,14,4470,1,5
1425476,24,2772,2,5
1425476,33,2540,0,0
1425477,14,4398,2,5
1425477,34,3547,1,3
1425478,45,4037,0,0
1425478,42,1849,0,0
1425478,41,1880,1,3
1425478,35,2253,1,3
1425479,17,1841,4,4
1425480,7,40,0,0
1425480,35,521,1,2
1425480,49,3143,1,3
1425481,47,95,0,0
1425481,40,772,1,3
1425481,9,877,3,5
1425482,30,2908,1,3
1425482,36,1813,1,3
1425482,42,215,1,3
1425482,4,4031,3,4
1425483,30,485,0,0
1425484,18,1637,3,3
1425484,32,1500,3,4
1425485,7,4308,1,3
1425485,42,3925,1,5
1425485,34,1836,1,3
1425486,24,3214,0,0
1425486,37,3737,1,5
1425486,28,1119,1,3
1425486,28,1659,0,0
1425486,13,2930,1,5
1425487,6,904,1,3
1425487,8,4328,0,0
1425487,8,4136,1,3
1425487,41,4439,1,3
1425488,24,3206,3,5
1425488,46,2040,0,0
1425488,12,246,0,0
1425488,4,2619,0,0
1425488,33,2688,4,4
1425489,29,1350,4,4
1425489,6,1124,0,0
1425489,31,1444,2,2
1425489,44,1264,2,2
1425489,10,2183,0,0
1425490,1,2720,0,0
1425490,38,4553,2,5
1425491,24,2778,2,5
1425491,39,233,0,0
1425491,46,1060,1,2
1425491,9,1949,0,0
1425491,38,2818,0,0
1425492,29,4114,2,5
1425492,21,4115,1,3
1425493,32,485,1,3
1425493,29,1270,1,3
1425493,14,1482,2,3
1425493,31,4433,1,2
1425493,27,2016,0,0
1425494,27,101,0,0
1425494,38,2646,2,5
1425494,18,1976,2,5
1425494,1,1387,2,5
1425494,1,304,0,0
1425495,43,1439,0,0
1425495,44,4632,1,2
1425496,26,116,2,5
1425496,43,2220,1,3
1425497,1,1331,3,4
1425497,1,2119,1,3
1425497,12,184,1,3
1425497,18,1310,3,4
1425497,6,1480,1,1
1425498,9,641,2,5
1425498,13,3865,1,3
1425498,18,4,2,4
1425498,38,2697,2,5
1425498,1,2145,1,3
1425499,9,4102,4,4
1425499,31,2555,0,0
1425499,1,3902,3,4
1425500,27,2056,2,3
1425500,7,1388,3,5
1425500,13,2644,1,3
1425501,21,3488,1,5
1425501,23,599,2,4
1425501,23,779,2,4
1425502,13,4401,0,0
1425503,21,2909,1,3
1425503,27,749,1,2
1425504,29,161,1,5
1425504,16,3812,1,5
1425505,37,442,1,2
1425505,26,4021,0,0
1425506,20,392,1,3
1425506,25,4412,1,2
1425506,47,1361,0,0
1425506,36,3702,0,0
1425507,45,3138,1,5
1425507,28,925,0,0
1425507,14,1513,0,0
1425507,45,3018,3,5
1425507,48,3452,1,3
1425507,22,90,0,0
1425507,25,2115,0,0
1425508,48,1402,1,1
1425508,32,3705,0,0
1425508,27,1514,1,3
1425508,49,2267,1,3
1425509,3,4153,0,0
1425509,30,4584,0,0
1425510,31,2793,2,5
1425510,19,4423,2,5
1425510,44,1199,0,0
1425510,27,993,0,0
1425510,34,2184,0,0
1425510,4,3792,1,2
1425512,16,2471,0,0
1425512,27,2685,0,0
1425512,11,3876,0,0
1425512,24,3479,1,3
1425513,31,3359,1,5
1425513,31,3644,1,5
1425514,47,505,2,2
1425514,1,3738,0,0
1425515,21,2800,3,5
1425515,17,3133,3,5
1425515,24,493,4,4
1425515,31,542,0,0
1425515,10,1749,1,5
1425515,32,4634,3,5
1425516,10,1830,0,0
1425516,42,2361,0,0
1425516,21,3441,0,0
1425517,35,2388,0,0
1425517,4,2114,1,3
1425518,15,2760,2,2
1425518,22,186,0,0
1425518,22,1543,4,5
1425518,45,672,0,0
1425518,43,587,2,5
1425519,29,4179,1,5
1425519,21,4284,1,5
1425519,15,1039,2,5
1425519,4,3147,1,1
1425519,11,2115,0,0
1425519,43,2644,0,0
1425520,18,2753,3,3
1425520,36,28,0,0
1425520,40,3342,0,0
1425520,12,1858,0,0
1425520,21,2619,0,0
1425521,39,2056,4,5
1425521,50,2873,0,0
1425521,35,1627,3,4
1425521,10,3350,1,2
1425523,13,2992,2,5
1425523,41,4435,0,0
1425523,25,2014,0,0
1425523,2,4274,2,5
1425523,43,1709,1,5
1425524,43,870,3,2
1425525,41,4373,2,5
1425525,19,4506,0,0
1425525,42,2450,3,3
1425526,22,4515,3,5
1425526,6,3698,0,0
1425526,24,3245,4,4
1425526,11,4218,1,2
1425526,1,4498,1,2
1425527,28,3064,0,0
1425527,39,1230,1,3
1425527,38,2675,0,0
1425527,19,2722,1,3
1425527,19,2981,0,0
1425527,24,305,1,3
1425528,33,3322,2,5
1425528,23,2339,0,0
1425528,30,3796,5,5
1425529,19,2058,3,3
1425529,4,3151,0,0
1425530,41,2791,2,5
1425530,37,4177,1,3
1425530,33,637,1,3
1425530,1,2075,0,0
1425530,17,1785,1,2
1425530,34,4532,0,0
1425531,16,2985,1,2
1425531,2,1690,0,0
1425532,7,2336,0,0
1425532,18,1931,1,2
1425533,18,2726,0,0
1425533,17,3454,2,5
1425533,24,1470,2,2
1425533,3,3822,1,3
1425533,48,2225,3,5
1425533,26,3032,2,5
1425533,22,676,0,0
1425534,6,3473,0,0
1425534,33,1504,0,0
1425534,38,2394,3,5
1425534,17,1128,0,0
1425536,23,1057,1,5
1425536,47,724,0,0
1425537,29,2496,1,1
1425537,3,2484,1,3
1425537,19,641,2,5
1425538,49,2986,0,0
1425538,2,999,1,1
1425539,35,4326,0,0
1425539,15,4197,1,3
1425540,46,394,0,0
1425540,36,2795,3,4
1425540,21,2273,1,2
1425540,23,1973,3,3
1425540,30,1141,3,3
1425541,28,4447,0,0
1425541,1,1726,8,5
1425541,2,3107,0,0
1425541,28,3144,0,0
1425541,12,931,1,5
1425541,16,2382,1,3
1425542,1,1353,0,0
1425542,35,2621,3,5
1425542,35,3986,1,5
1425543,38,3184,0,0
1425543,30,7,1,3
1425544,35,1393,1,5
1425545,7,3071,1,3
1425545,13,3691,2,2
1425545,1,3354,2,5
1425545,28,4491,6,4
1425545,35,1358,1,3
1425546,43,4509,2,5
1425547,11,3049,0,0
1425547,2,507,2,5
1425547,35,3220,1,3
1425547,31,4387,4,5
1425547,34,325,2,5
1425547,44,1572,1,3
1425547,12,3914,0,0
1425548,9,3424,4,5
1425548,35,1660,1,2
1425549,19,1639,0,0
1425549,17,3348,1,5
1425549,2,3583,2,5
1425549,33,3630,2,5
1425549,16,1984,1,2
1425549,39,2576,0,0
1425550,33,2994,2,5
1425550,14,2512,0,0
1425550,12,1610,0,0
1425551,32,3739,2,3
1425551,35,850,3,4
1425551,31,1075,2,3
1425551,23,1954,0,0
1425552,7,4326,1,3
1425552,43,3863,2,5
1425552,19,2671,4,4
1425552,21,1636,0,0
1425554,8,1462,2,5
1425554,16,3201,2,5
1425554,11,2350,2,5
1425554,38,4527,2,5
1425554,23,3110,0,0
1425554,14,3027,0,0
1425555,6,90,1,3
1425555,8,423,2,5
1425555,22,574,1,2
1425555,15,327,0,0
1425555,42,2532,0,0
1425555,27,4174,0,0
1425555,43,3535,0,0
1425555,50,2429,1,5
1425556,13,1783,1,3
1425557,49,4155,0,0
1425557,41,4500,0,0
1425558,12,4010,0,0
1425559,24,3931,1,5
1425559,35,1415,1,3
1425559,19,520,2,5
1425559,13,3505,0,0
1425559,24,2282,5,5
1425560,33,419,2,3
1425560,21,2116,1,3
1425560,4,3468,0,0
1425561,45,1591,0,0
1425561,26,4168,1,3
1425562,6,1228,1,2
1425562,2,256,2,5
1425562,41,1981,1,3
1425562,30,174,0,0
1425562,16,2239,0,0
1425562,48,4229,5,5
1425563,31,4456,0,0
1425563,37,3837,0,0
1425563,13,4374,1,3
1425564,36,2441,1,3
1425565,25,3128,0,0
1425565,8,1222,2,4
1425565,38,2310,1,2
1425565,25,3938,3,5
1425565,46,2414,0,0
1425565,7,327,0,0
1425566,37,251,0,0
1425566,29,2597,0,0
1425566,33,3798,0,0
1425566,44,3041,5,5
1425566,23,1004,2,5
1425566,17,1719,3,3
1425567,10,3208,3,5
1425567,24,4607,2,5
1425568,20,1595,0,0
1425568,17,1255,4,4
1425570,20,3370,0,0
1425570,3,2474,2,5
1425571,1,2294,2,5
1425571,32,1796,1,5
1425572,35,820,1,3
1425573,3,3410,2,5
1425573,8,3251,2,5
1425573,42,96,2,5
1425574,38,2274,4,5
1425574,38,1923,8,5
1425574,45,3142,0,0
1425574,19,4645,1,3
1425575,11,699,1,5
1425575,35,367,0,0
1425576,15,675,1,3
1425577,45,2686,2,4
1425577,4,2251,4,5
1425578,13,1311,1,5
1425578,7,4591,0,0
1425578,44,135,0,0
1425579,18,419,4,5
1425579,14,2247,3,3
1425580,3,247,2,5
1425581,34,653,0,0
1425581,45,3426,1,5
1425581,13,4622,1,3
1425581,5,3213,4,4
1425581,39,2098,0,0
1425582,33,2909,1,3
1425582,37,819,0,0
1425582,6,2964,0,0
1425582,13,1534,0,0
1425582,42,3077,2,4
1425583,24,4527,2,5
1425583,9,4650,1,3
1425583,38,392,1,3
1425584,3,4325,0,0
1425585,14,1120,1,3
1425585,47,4337,3,3
1425585,27,4380,3,5
1425585,4,4271,1,2
1425586,19,39,0,0
1425586,45,4169,3,5
1425586,8,1094,0,0
1425586,3,2198,2,2
1425587,1,4381,1,3
1425588,5,3763,5,5
1425588,24,1502,5,5
1425588,17,1428,4,5
1425588,38,1130,2,5
1425588,48,2511,0,0
1425588,37,1224,1,2
1425588,47,3062,2,2
1425589,50,2923,0,0
1425590,47,4595,1,3
1425590,8,1392,2,5
1425590,6,2186,0,0
1425590,48,1689,2,5
1425590,7,4101,0,0
1425591,27,2730,1,5
1425591,16,3101,6,5
1425591,27,637,0,0
1425592,4,898,0,0
1425592,31,4362,0,0
1425594,10,2295,0,0
1425594,25,1947,1,2
1425594,48,3872,0,0
1425595,50,1576,3,5
1425595,16,678,0,0
1425596,45,3272,1,2
1425596,12,638,1,5
1425597,50,3192,0,0
1425597,45,1853,1,1
1425598,37,1751,1,2
1425598,3,2381,1,2
1425598,40,2965,0,0
1425598,15,4409,0,0
1425598,48,1428,1,2
1425599,29,1064,1,3
1425599,29,3784,0,0
1425600,7,3999,2,5
1425600,2,3636,0,0
1425600,42,4086,0,0
1425600,4,3739,0,0
1425601,17,3070,0,0
1425601,3,3265,1,3
1425601,13,357,0,0
1425602,48,2158,1,3
1425602,20,1015,1,5
1425602,7,1104,0,0
1425603,48,4281,4,4
1425603,29,415,1,3
1425603,21,1953,0,0
1425604,33,4165,0,0
1425604,13,1554,1,1
1425604,28,1058,0,0
1425605,39,1810,0,0
1425605,22,3055,4,4
1425606,39,3294,2,4
1425606,39,391,1,2
1425606,4,1405,5,5
1425607,8,2062,0,0
1425607,33,392,1,3
1425607,31,3794,0,0
1425607,18,2968,3,5
1425607,29,694,0,0
1425607,19,2386,1,1
1425607,35,2581,0,0
1425608,34,3868,0,0
1425608,27,2976,2,4
1425608,8,4077,0,0
1425609,8,3521,0,0
1425609,14,2367,2,5
1425609,24,2116,1,3
1425610,31,3325,0,0
1425610,18,4443,1,3
1425610,12,772,1,3
1425610,26,4587,1,5
1425611,2,141,1,3
1425611,28,1481,4,5
1425611,17,4053,1,3
1425611,24,255,1,2
1425612,44,4357,0,0
1425612,35,569,0,0
1425613,29,893,0,0
1425614,12,2402,1,2
1425614,5,4449,1,3
1425614,5,4356,0,0
1425614,21,3581,1,5
1425614,31,3577,3,3
1425614,49,3123,2,2
1425614,27,3690,0,0
1425614,20,3071,2,5
1425614,6,3930,0,0
1425615,36,789,0,0
1425616,29,2969,4,4
1425616,34,656,0,0
1425616,8,1968,2,5
1425616,38,1117,2,5
1425616,42,785,3,4
1425617,35,2561,4,4
1425618,16,4545,1,3
1425618,5,2541,1,5
1425618,39,619,2,5
1425619,35,2876,0,0
1425619,13,2669,0,0
1425619,35,3896,0,0
1425620,10,3709,0,0
1425620,34,969,1,3
1425620,33,2494,1,2
1425620,10,2140,0,0
1425621,9,2560,0,0
1425621,13,1709,0,0
1425621,21,2068,0,0
1425621,16,3234,0,0
1425621,43,2662,1,3
1425622,21,1434,2,5
1425622,33,3720,0,0
1425622,28,1289,4,5
1425623,38,4224,1,1
1425623,7,3680,5,5
1425623,12,356,1,3
1425624,14,2330,0,0
1425624,2,2858,1,3
1425624,23,3433,0,0
1425625,35,194,2,4
1425625,35,452,0,0
1425625,45,2701,0,0
1425625,5,1356,0,0
1425625,35,1742,3,5
1425625,42,3408,0,0
1425625,11,206,1,3
1425626,20,3798,2,4
1425626,6,1652,2,3
1425626,2,2790,1,5
1425626,37,2862,2,4
1425626,47,273,2,4
1425626,31,2957,2,5
1425627,41,2705,2,4
1425628,36,4189,2,5
1425628,8,4243,1,3
1425628,49,522,1,2
1425629,10,1072,1,3
1425629,26,2335,0,0
1425629,21,1180,5,5
1425630,16,244,1,3
1425630,18,1322,0,0
1425631,37,739,1,3
1425631,47,2718,0,0
1425631,44,795,3,5
1425633,15,4219,0,0
1425633,4,3822,1,3
1425633,50,130,0,0
1425633,46,3526,1,2
1425633,27,143,0,0
1425634,1,1152,2,5
1425634,43,2010,3,5
1425634,2,3822,0,0
1425634,43,4166,1,3
1425635,34,4499,1,3
1425635,20,1762,3,5
1425635,26,3178,0,0
1425635,17,285,0,0
1425636,37,2986,1,2
1425637,29,2911,4,3
1425637,13,3483,1,2
1425637,35,4303,1,2
1425637,7,1346,4,5
1425638,35,468,0,0
1425638,47,3895,2,4
1425639,50,2233,3,5
1425639,10,3668,1,3
1425639,19,2506,3,5
1425639,44,701,1,3
1425639,5,2924,2,5
1425640,26,2681,1,2
1425640,42,2640,1,1
1425640,17,3331,0,0
1425641,21,4599,0,0
1425641,43,3323,0,0
1425641,19,182,0,0
1425642,4,3292,1,2
1425642,31,159,1,5
1425642,10,1543,3,4
1425642,29,1990,2,2
1425643,42,4626,0,0
1425643,12,487,0,0
1425643,47,2563,1,1
1425643,37,1305,7,5
1425644,47,2188,1,3
1425644,36,893,1,3
1425645,25,3271,0,0
1425645,22,555,1,3
1425645,36,3828,2,5
1425645,37,2181,2,3
1425647,43,3101,3,3
1425647,28,3178,0,0
1425647,37,2363,1,2
1425647,12,2984,0,0
1425648,46,274,0,0
1425648,19,648,0,0
1425648,18,453,1,2
1425648,32,1266,3,4
1425648,7,4645,1,3
1425649,7,2813,0,0
1425649,38,575,1,3
1425649,48,2561,2,2
1425649,22,1601,1,3
1425649,20,1565,0,0
1425650,31,2704,1,3
1425650,23,2147,0,0
1425650,26,2177,1,3
1425650,6,4047,0,0
1425650,10,2057,7,5
1425650,12,232,0,0
1425651,43,4152,1,3
1425651,49,2928,0,0
1425651,14,3963,0,0
1425651,31,4011,5,5
1425652,1,2825,0,0
1425653,4,3704,3,5
1425653,41,1723,3,5
1425654,35,3762,4,4
1425655,6,2167,0,0
1425655,44,1820,0,0
1425656,5,2935,5,5
1425656,8,1039,2,5
1425656,45,3977,1,3
1425657,13,2356,0,0
1425657,7,4448,1,3
1425657,18,1559,0,0
1425658,45,193,0,0
1425659,47,3402,0,0
1425659,13,420,0,0
1425659,7,3683,0,0
1425660,42,325,0,0
1425660,46,619,1,3
1425661,15,1198,7,5
1425661,11,3781,1,2
1425661,43,72,2,5
1425661,34,1970,2,4
1425661,36,3633,0,0
1425662,13,3211,0,0
1425663,20,1807,1,1
1425663,37,489,0,0
1425663,33,631,5,4
1425663,34,372,0,0
1425664,23,4116,4,4
1425664,24,3185,1,2
1425665,42,861,2,5
1425665,38,2688,1,1
1425665,28,632,2,4
1425665,33,2129,2,5
1425665,1,643,0,0
1425666,13,3311,2,5
1425666,41,1551,1,2
1425666,42,1355,0,0
1425667,3,471,1,3
1425667,21,2227,3,4
1425667,32,4078,0,0
1425668,45,3297,1,3
1425668,29,2903,1,2
1425668,36,127,1,5
1425668,12,3242,1,5
1425668,12,3052,1,5
1425668,25,3835,4,4
1425668,15,2315,2,5
1425669,20,2390,1,1
1425670,35,2426,1,3
1425670,19,3454,1,3
1425670,50,4336,4,4
1425670,34,4541,1,5
1425670,7,3022,1,3
1425671,5,1691,2,4
1425671,37,3477,0,0
1425671,4,1445,1,2
1425671,47,4501,0,0
1425671,9,3135,1,3
1425672,20,632,1,2
1425672,22,2665,1,3
1425673,33,2773,0,0
1425673,32,3369,2,5
1425673,41,640,2,5
1425674,12,465,2,4
1425674,3,1106,3,5
1425674,36,1695,2,2
1425674,10,464,3,5
1425674,42,220,1,3
1425674,11,3604,1,3
1425674,39,309,0,0
1425675,1,4154,0,0
1425675,17,2756,1,5
1425675,26,3191,1,3
1425676,48,19,0,0
1425676,31,1305,2,2
1425676,36,2300,1,5
1425676,31,2266,0,0
1425677,36,4230,3,3
1425677,46,3312,1,1
1425677,44,2487,2,4
1425677,34,3612,3,4
1425678,35,4434,0,0
1425678,15,1652,0,0
1425678,24,4341,1,3
1425678,40,41,1,3
1425678,14,4303,3,5
1425678,12,2662,2,5
1425679,21,148,3,5
1425680,16,3782,3,4
1425680,25,3063,0,0
1425680,21,3250,0,0
1425680,11,4011,2,2
1425680,33,2338,1,3
1425681,29,3999,1,3
1425681,18,118,0,0
1425681,1,36,0,0
1425682,11,3538,2,2
1425682,47,1036,0,0
1425683,15,3766,2,5
1425683,32,541,1,3
1425683,10,2250,2,3
1425684,11,833,2,5
1425684,23,2293,0,0
1425684,11,4484,2,4
1425685,42,962,0,0
1425685,50,2290,5,5
1425685,10,1995,2,5
1425686,29,890,6,5
1425686,48,1507,0,0
1425686,5,2493,1,3
1425686,29,3448,1,3
1425686,36,3906,0,0
1425686,3,783,0,0
1425687,24,2238,0,0
1425687,41,2563,2,2
1425687,33,3638,1,5
1425687,23,1306,0,0
1425687,39,2268,2,5
1425688,31,3303,1,2
1425689,16,1807,4,4
1425689,15,58,1,3
1425690,5,2932,3,3
1425690,34,4551,1,1
1425691,24,4602,2,3
1425691,27,4000,0,0
1425691,7,1792,1,2
1425691,16,241,2,5
1425692,27,3428,1,3
1425692,39,2473,1,3
1425692,19,3600,2,5
1425692,47,221,1,3
1425692,36,4268,0,0
1425692,14,1405,5,5
1425692,9,739,1,3
1425692,3,4615,1,3
1425692,31,2237,2,5
1425692,5,3883,1,3
1425692,27,2223,2,5
1425693,30,1092,4,4
1425693,29,3696,1,3
1425694,43,2120,3,3
1425694,39,2464,0,0
1425694,29,2330,2,5
1425694,4,2982,0,0
1425694,22,2686,3,5
1425694,42,3999,0,0
1425695,24,322,0,0
1425695,16,406,0,0
1425696,40,4309,3,5
1425696,22,2218,3,5
1425696,3,2526,1,5
1425696,4,2775,2,2
1425696,23,880,0,0
1425697,1,355,1,3
1425697,6,2296,0,0
1425697,14,1320,0,0
1425697,22,4423,1,3
1425698,47,3192,0,0
1425698,10,1974,0,0
1425698,44,1363,1,3
1425698,37,1859,0,0
1425698,31,3367,0,0
1425699,38,1144,4,4
1425699,35,2038,2,5
1425699,2,3146,2,5
1425700,48,1609,1,1
1425700,49,720,6,3
1425700,14,4364,1,5
1425700,17,3246,1,3
1425701,28,2945,4,4
1425701,16,210,1,3
1425701,25,4431,1,5
1425702,23,3505,0,0
1425702,45,848,1,2
1425703,28,3141,0,0
1425703,47,652,0,0
1425703,41,2762,0,0
1425703,20,573,1,3
1425704,41,946,1,1
1425704,14,4576,1,3
1425704,37,597,0,0
1425705,3,3865,2,5
1425705,48,3704,0,0
1425705,45,2265,0,0
1425706,27,635,4,5
1425706,37,1624,1,3
1425706,41,1349,2,5
1425707,32,2244,3,3
1425707,27,4438,0,0
1425707,33,71,0,0
1425707,18,2051,0,0
1425708,26,2593,1,5
1425708,35,4289,0,0
1425708,9,1428,0,0
1425709,32,2626,0,0
1425709,25,1583,1,2
1425710,2,1843,3,5
1425710,14,1888,1,3
1425710,48,2956,0,0
1425710,47,4543,0,0
1425711,28,644,0,0
1425711,16,4186,1,5
1425711,13,1759,2,4
1425711,36,1898,3,3
1425711,1,4065,1,2
1425711,29,4079,0,0
1425712,22,2254,0,0
1425713,2,281,0,0
1425713,11,4316,1,3
1425713,19,1512,0,0
1425713,47,3195,1,3
1425713,49,619,1,3
1425714,16,1070,1,3
1425715,13,3959,0,0
1425716,32,2581,0,0
1425717,12,367,0,0
1425717,11,4000,1,1
1425717,32,1277,0,0
1425717,2,2227,3,4
1425717,43,147,3,5
1425717,35,4606,0,0
1425718,42,2994,0,0
1425718,23,2751,0,0
1425718,45,1048,3,4
1425719,4,2283,0,0
1425719,47,4107,1,3
1425719,38,1159,0,0
1425720,15,61,0,0
1425720,24,2881,0,0
1425720,47,1713,5,5
1425721,10,2845,1,3
1425721,33,2644,1,3
1425721,29,2599,0,0
1425722,28,4213,1,3
1425723,13,768,2,3
1425723,25,3037,0,0
1425723,34,1032,3,4
1425723,27,4018,2,5
1425723,27,412,1,3
1425724,8,3573,3,3
1425724,4,3654,0,0
1425724,24,2696,3,5
1425724,10,469,4,5
1425724,5,4206,0,0
1425725,50,2919,0,0
1425725,42,1600,0,0
1425725,2,3904,0,0
1425725,28,2608,5,5
1425725,35,3318,4,5
1425725,4,1476,0,0
1425726,44,1334,2,5
1425727,7,2477,1,3
1425728,41,2207,0,0
1425728,34,1240,0,0
1425728,26,1656,2,4
1425728,3,4609,2,5
1425730,46,217,2,5
1425730,45,1324,0,0
1425730,13,3317,1,3
1425731,39,3982,3,5
1425731,35,1868,2,5
1425731,39,1645,8,5
1425731,49,889,2,5
1425731,2,3469,1,3
1425732,23,872,1,2
1425732,42,1969,6,5
1425733,18,3753,0,0
1425733,9,3049,0,0
1425733,35,4109,0,0
1425734,47,2490,1,5
1425734,35,4551,4,4
1425734,9,431,0,0
1425734,15,156,1,3
1425734,40,2624,1,3
1425736,50,2972,0,0
1425736,42,2454,4,5
1425736,12,1088,1,3
1425736,38,3870,0,0
1425737,24,2087,0,0
1425737,33,1454,0,0
1425737,33,1334,2,5
